Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,ID,Probability_of_Churn
0,35,0,1,0,2,5,0,37,3,4,1,6673.0,1928,4215.0,0.625,2640,72,0.547,0.368,2000,0.0
0,15,0,4,3,2,5,0,23,3,2,3,1438.3,0,1438.3,0.585,3459,75,0.7,0.0,5948,0.0
0,24,0,0,2,2,4,0,33,2,2,2,2165.0,930,773.0,0.7340000000000001,2690,62,0.946,0.643,1584,0.0
0,12,1,1,3,2,2,0,20,4,4,1,1503.0,423,624.0,0.7759999999999999,2927,67,0.604,0.585,9712,0.0
0,18,0,5,3,2,4,0,17,2,3,1,2709.0,1262,983.0,0.698,3491,79,0.78,0.637,6113,0.0
0,16,1,3,4,1,3,0,17,5,2,3,13908.0,0,13908.0,0.7190000000000001,2812,71,0.976,0.0,5794,0.0
0,34,0,1,2,1,4,0,23,2,4,3,1977.0,132,1432.0,0.901,2884,62,0.946,0.276,5108,0.0
0,22,0,2,3,1,5,0,24,2,2,2,8446.0,450,7538.0,0.604,2736,57,0.763,0.108,2916,0.0
0,27,0,2,2,2,4,0,25,3,2,3,2375.0,891,1022.0,0.804,3443,66,0.617,0.57,1672,0.0
0,21,1,2,2,0,2,0,16,4,2,3,4786.0,1091,3233.0,0.61,3477,66,0.81,0.324,2805,0.0
0,20,0,2,6,2,5,0,21,5,3,1,7565.0,430,6678.0,0.81,3162,77,0.642,0.117,7373,0.0
0,24,0,4,2,1,4,0,18,3,2,1,2080.0,1334,281.0,0.6509999999999999,3544,72,0.8640000000000001,0.865,1134,0.0
0,29,1,3,3,2,2,0,34,2,2,2,1602.0,503,640.0,0.8340000000000001,3336,87,0.764,0.6,3035,0.0
0,21,0,4,3,1,5,0,26,5,4,0,1537.0,0,1537.0,0.7120000000000001,2730,65,0.7859999999999999,0.0,1959,0.0
0,17,1,5,6,2,2,0,11,2,1,3,4556.0,0,4556.0,0.961,2768,72,0.64,0.0,8489,0.0
0,24,0,3,3,1,4,0,19,5,2,3,2590.0,1608,503.0,0.7,2744,63,0.78,0.8059999999999999,7934,0.0
0,21,0,3,6,3,4,0,23,5,2,3,1953.0,629,864.0,0.8590000000000001,3117,60,0.7070000000000001,0.5579999999999999,6666,0.0
0,18,0,3,3,3,4,0,22,4,3,0,3398.0,1895,983.0,0.8909999999999999,2995,83,0.6609999999999999,0.711,842,0.0
0,22,0,3,1,1,5,0,31,3,3,3,2021.0,724,835.0,0.616,3114,64,0.574,0.5870000000000001,1037,0.0
0,20,0,3,0,2,4,0,28,0,3,2,2485.0,405,1624.0,0.5660000000000001,3203,71,0.7609999999999999,0.34600000000000003,9687,0.0
0,28,0,2,3,2,4,0,35,0,3,2,1517.0,139,961.0,0.622,3429,72,0.8640000000000001,0.3670000000000001,9209,0.0
0,24,0,3,6,2,4,0,23,0,3,3,1930.0,493,978.0,0.67,2386,70,0.818,0.493,2813,0.0
0,24,1,3,2,1,0,0,22,0,1,2,34516.0,1175,32878.0,0.7609999999999999,4651,111,0.833,0.047,2483,0.0
0,18,0,4,3,2,4,0,23,0,3,3,3024.0,0,3024.0,0.75,3430,68,0.733,0.0,2069,0.0
0,34,0,1,2,1,5,0,39,1,3,3,13312.0,1502,11338.0,0.898,4619,96,0.6559999999999999,0.14800000000000002,5480,0.0
0,30,0,2,0,2,4,0,30,0,3,1,5254.0,0,5254.0,0.6509999999999999,3031,79,0.7120000000000001,0.0,2494,0.0
0,19,0,3,6,0,4,0,21,0,2,1,1811.0,334,1024.0,0.585,3344,70,1.162,0.435,6302,0.0
0,12,0,1,1,2,4,0,23,1,2,2,3466.0,1973,949.0,0.6990000000000001,4407,84,0.7090000000000001,0.726,5417,0.0
0,22,0,3,2,2,4,0,29,1,2,1,2214.0,566,1189.0,0.5670000000000001,3511,72,0.745,0.463,8923,0.0
0,33,1,0,3,2,1,3,39,0,2,1,15223.0,1265,13494.0,0.863,4590,101,0.79,0.114,8758,0.0
0,24,0,4,0,2,4,0,23,0,3,1,2446.0,1298,683.0,0.598,2803,65,0.875,0.721,2057,0.0
0,27,1,1,3,1,0,1,31,0,6,3,34516.0,377,33685.0,0.727,4421,97,0.754,0.024,65,0.0
0,26,0,2,2,2,4,0,25,1,2,3,2904.0,1973,387.0,0.586,2989,79,0.7120000000000001,0.867,8138,0.0
0,28,1,5,6,1,0,0,29,0,1,3,3731.0,1433,1828.0,0.915,3146,78,0.725,0.51,7436,0.0
0,25,0,0,1,1,5,0,33,0,3,3,13623.0,970,12191.0,0.594,3019,73,0.8859999999999999,0.105,9339,0.0
0,27,0,3,0,1,1,0,33,1,1,1,2304.0,682,1160.0,0.772,2991,75,1.179,0.4970000000000001,6849,0.0
0,27,1,1,3,3,1,0,30,1,1,3,9060.0,0,9060.0,0.775,4608,92,0.645,0.0,1313,0.0
0,17,0,2,2,1,1,0,23,1,3,2,4287.0,0,4287.0,0.807,3337,72,0.708,0.0,509,0.0
0,30,1,2,3,3,3,0,23,0,1,1,4731.0,377,3900.0,0.96,4756,108,0.7879999999999999,0.17600000000000002,653,0.0
0,15,0,3,3,2,5,0,19,1,1,1,4745.0,695,3588.0,0.965,3181,68,0.902,0.244,1325,0.0
0,21,0,4,2,0,1,0,17,0,1,1,1438.3,171,837.3,1.0,3148,73,0.7290000000000001,0.418,7960,0.0
0,21,0,2,6,1,4,0,29,0,3,3,1438.3,0,1438.3,0.677,3105,63,0.5870000000000001,0.0,9703,0.0
0,11,0,2,0,2,4,0,13,0,1,2,1438.3,0,1438.3,0.5870000000000001,2460,74,0.68,0.0,1863,0.0
0,15,0,1,5,1,4,0,18,1,2,2,2909.0,739,1708.0,0.7290000000000001,2726,58,0.659,0.413,1418,0.0
0,6,1,3,3,2,1,0,23,1,2,1,3845.0,1401,1974.0,0.847,4675,100,0.8029999999999999,0.487,4617,0.0
0,18,0,4,6,2,4,3,23,1,3,3,13067.0,1472,11124.0,0.85,4818,108,1.034,0.149,5461,0.0
0,30,1,1,2,2,3,0,38,1,3,1,16835.0,440,15938.0,0.767,2559,70,0.778,0.053,9857,0.0
0,12,0,2,5,1,4,0,15,0,1,2,3629.0,1421,1738.0,0.917,4945,103,0.687,0.521,2342,0.0
0,12,0,3,6,2,4,0,23,1,3,1,1946.0,968,516.0,0.564,3124,77,0.812,0.735,2947,0.0
0,22,0,2,5,2,1,0,21,1,3,1,3072.0,1270,1338.0,0.754,3025,68,0.857,0.564,1632,0.0
0,16,0,3,2,2,4,0,23,0,2,1,2344.0,621,1263.0,0.619,2409,70,0.86,0.461,6617,0.0
0,13,0,2,0,2,4,3,7,0,2,3,12338.0,815,11061.0,0.828,4935,99,0.758,0.104,8497,0.0
0,32,1,3,3,2,3,0,38,1,2,1,10021.0,1480,8069.0,0.6990000000000001,2919,58,0.581,0.195,8440,0.0
0,25,1,2,3,2,2,0,29,0,3,2,16703.0,678,15563.0,0.555,4871,112,0.768,0.068,258,0.0
0,18,1,3,0,1,1,0,17,1,3,3,9317.0,392,8470.0,0.765,2620,71,0.723,0.091,2238,0.0
0,21,1,2,3,1,2,0,26,0,2,2,9389.0,277,8662.0,0.5329999999999999,2032,74,0.556,0.077,429,0.0
0,15,0,3,2,0,1,0,15,0,1,3,9294.0,1299,7530.0,1.026,3016,63,0.738,0.19,892,0.0
0,17,1,2,5,1,3,0,11,1,2,2,16667.0,1001,15204.0,0.8029999999999999,4845,105,0.797,0.08800000000000001,326,0.0
0,14,0,3,1,2,5,0,14,0,1,2,2896.0,1621,796.0,0.728,3096,73,0.6940000000000001,0.725,7315,0.0
0,21,0,1,3,2,5,0,23,1,1,3,2874.0,1711,673.0,0.718,3251,76,0.792,0.7659999999999999,4424,0.0
0,14,1,5,3,2,0,0,18,0,1,3,34516.0,965,33089.0,0.706,2251,54,0.488,0.041,3883,0.0
0,24,0,2,4,1,4,0,23,0,2,2,3350.0,873,2015.0,0.7809999999999999,3365,79,0.561,0.399,2432,0.0
0,8,0,4,1,1,5,0,23,0,2,2,7744.0,1339,5940.0,0.942,3057,50,0.935,0.233,2298,0.0
0,28,0,0,2,1,4,0,23,0,2,3,1740.0,0,1740.0,0.8109999999999999,3225,83,0.86,0.0,6605,0.0
0,21,1,3,5,2,2,0,22,1,3,1,14131.0,871,12798.0,0.767,4377,93,0.6890000000000001,0.094,5657,0.0
0,18,1,4,2,2,2,0,15,1,2,1,2758.0,78,2297.0,0.58,2740,86,0.778,0.16699999999999998,524,0.0
0,27,0,2,2,1,1,0,32,1,2,2,4621.0,455,3708.0,0.917,3406,72,0.745,0.198,4165,0.0
0,7,0,1,2,2,1,0,5,1,2,3,3043.0,1580,989.0,0.735,3301,75,0.667,0.675,4450,0.0
0,25,0,3,2,2,4,0,23,0,3,1,3276.0,1012,1802.0,0.759,4580,106,0.6809999999999999,0.45,3453,0.0
0,12,1,4,4,2,3,3,23,0,3,1,34516.0,973,33081.0,0.865,4899,104,0.8390000000000001,0.042,5920,0.0
0,17,1,3,5,1,3,0,23,0,3,2,4654.0,887,3305.0,0.81,2772,61,0.69,0.29,4982,0.0
0,34,0,0,2,2,1,0,34,0,2,3,9502.0,1411,7621.0,0.7170000000000001,4637,90,0.754,0.198,4726,0.0
0,26,0,3,5,2,4,0,28,1,1,2,1801.0,0,1801.0,0.516,3483,69,0.7559999999999999,0.0,7512,0.0
0,9,0,0,2,1,4,0,23,0,2,2,3019.0,1000,1557.0,0.718,2995,61,0.732,0.484,3182,0.0
0,19,0,4,2,2,4,0,20,1,1,3,3001.0,1581,946.0,0.838,3141,60,0.628,0.685,7923,0.0
0,31,0,0,0,1,4,0,34,1,3,1,4945.0,1314,3166.0,0.536,2538,62,0.7559999999999999,0.36,4815,0.0
0,19,0,3,1,1,4,0,23,0,2,2,2143.0,1017,664.0,0.708,2892,67,0.75,0.69,3943,0.0
0,12,0,2,5,2,5,0,15,1,3,3,5666.0,931,4273.0,0.84,3456,80,0.915,0.246,5992,0.0
0,12,1,3,2,2,1,0,7,0,3,3,10486.0,1082,8942.0,0.716,2543,67,0.925,0.147,896,0.0
0,15,0,3,2,1,4,0,23,1,2,3,1593.0,0,1593.0,0.61,3318,68,0.5920000000000001,0.0,4267,0.0
0,19,1,4,2,3,2,0,20,0,5,1,8670.0,1459,6740.0,0.933,4492,86,0.655,0.223,2807,0.0
0,30,0,1,3,3,1,0,23,1,1,3,8331.0,0,8331.0,0.705,4613,93,0.6890000000000001,0.0,2998,0.0
0,8,0,4,3,2,5,3,13,1,2,2,32056.0,1204,30388.0,0.7709999999999999,4372,96,0.6829999999999999,0.052000000000000005,6296,0.0
0,22,1,3,5,1,2,0,23,0,1,2,15524.0,686,14376.0,0.8290000000000001,4507,96,0.71,0.07400000000000001,5189,0.0
0,15,0,1,2,2,1,0,15,0,3,1,8482.0,159,7897.0,0.624,2741,64,0.897,0.069,4142,0.0
0,19,0,3,2,1,4,0,27,1,1,3,4010.0,1973,1493.0,0.71,4623,91,0.629,0.628,9317,0.0
0,20,0,3,2,1,5,0,27,0,1,1,3044.0,1501,1071.0,0.946,3221,63,1.028,0.648,8955,0.0
0,16,1,5,3,1,2,0,23,1,4,3,3275.0,1063,1750.0,0.7490000000000001,4732,102,0.6970000000000001,0.466,2243,0.0
0,22,0,2,5,1,5,0,22,1,3,3,6074.0,0,6074.0,0.782,2990,80,0.765,0.0,5276,0.0
0,23,1,1,6,2,2,0,24,0,2,2,18349.0,747,17140.0,0.738,4987,100,0.8029999999999999,0.066,8176,0.0
0,9,1,2,4,2,2,0,11,1,3,1,3388.0,1195,1729.0,0.8420000000000001,4451,90,0.7240000000000001,0.49,3796,0.0
0,21,0,2,0,1,4,0,23,0,3,3,2780.0,1725,564.0,0.826,3428,68,0.857,0.797,6752,0.0
0,36,0,0,2,2,5,0,32,1,2,3,10503.0,0,10503.0,0.8859999999999999,3229,78,0.725,0.0,8519,0.0
0,7,1,2,4,2,3,0,11,1,3,2,4178.0,1933,1715.0,0.815,4967,97,0.8140000000000001,0.59,6995,0.0
0,3,0,1,6,2,4,0,23,0,1,2,2763.0,1409,884.0,0.701,3139,70,0.778,0.68,1565,0.0
0,29,0,1,3,2,1,0,34,1,3,1,2343.0,1315,563.0,0.792,3562,68,0.773,0.76,2491,0.0
0,20,0,2,6,2,4,0,28,1,3,3,2665.0,1671,508.0,0.637,2745,66,1.235,0.809,9405,0.0
0,20,0,4,2,1,5,0,19,1,1,1,5798.0,234,5118.0,0.708,3466,72,0.64,0.117,6457,0.0
0,28,0,4,3,2,4,0,23,0,3,0,1921.0,872,587.0,0.6940000000000001,2998,80,0.765,0.6940000000000001,6736,0.0
0,12,0,3,2,2,1,0,23,0,1,1,2132.0,624,1048.0,0.767,3337,68,0.66,0.508,3205,0.0
0,23,0,5,2,3,4,0,23,0,3,2,3272.0,1606,1187.0,0.417,2932,73,0.627,0.637,8129,0.0
0,20,1,2,4,1,3,0,13,0,3,1,34516.0,264,33802.0,0.883,4603,87,0.764,0.021,8488,0.0
0,33,0,1,0,1,1,0,36,1,2,1,3481.0,172,2878.0,0.6920000000000001,3041,71,0.473,0.173,2414,0.0
0,20,0,2,1,1,4,0,20,1,3,1,2644.0,1055,1127.0,0.721,3286,73,0.804,0.574,1476,0.0
0,24,1,2,2,2,3,0,33,1,3,2,5965.0,187,5343.0,0.728,3118,81,0.655,0.104,10064,0.0
0,34,1,1,5,2,2,0,41,0,2,1,3618.0,513,2646.0,0.578,2724,53,0.465,0.269,7197,0.0
0,16,1,3,2,1,3,0,23,0,3,0,29738.0,1856,27368.0,0.8059999999999999,4601,87,0.902,0.08,5947,0.0
0,15,0,2,0,1,4,0,23,1,1,2,1654.0,633,561.0,0.65,3079,72,0.8220000000000001,0.6609999999999999,6545,0.0
0,19,1,3,0,0,1,0,24,0,3,2,2449.0,0,2449.0,0.706,3698,78,0.63,0.0,1906,0.0
0,26,0,2,3,2,4,0,32,0,1,1,4209.0,0,4209.0,0.856,3734,73,0.6940000000000001,0.0,7086,0.0
0,20,1,2,2,1,0,0,21,1,3,3,1754.0,437,860.0,0.691,3337,69,0.8370000000000001,0.51,5980,0.0
0,32,0,1,6,1,4,0,27,0,2,3,3944.0,547,2938.0,0.782,4850,114,0.851,0.255,6952,0.0
0,14,1,4,6,2,2,0,13,1,2,3,20929.0,1189,19277.0,0.523,2505,66,0.6890000000000001,0.079,7188,0.0
0,16,0,3,3,3,5,0,21,0,3,1,2798.0,590,1749.0,0.89,3724,77,0.706,0.375,8418,0.0
0,17,0,3,2,1,5,0,19,1,3,3,8314.0,887,6965.0,0.531,3467,70,0.7020000000000001,0.162,7519,0.0
0,20,0,1,3,1,4,0,23,0,3,3,3073.0,1973,556.0,0.841,3322,67,0.974,0.8190000000000001,3635,0.0
0,7,0,1,2,1,4,0,7,1,2,2,1507.0,0,1507.0,0.723,3176,77,0.851,0.0,8147,0.0
0,27,0,3,6,2,4,0,29,0,1,3,2915.0,1568,874.0,0.927,2767,60,0.75,0.7,5364,0.0
0,23,0,1,0,1,5,0,23,0,3,2,5039.0,1952,2550.0,0.875,3242,64,0.947,0.494,5226,0.0
0,29,1,2,5,1,0,0,35,1,1,2,6577.0,1335,4777.0,0.7859999999999999,4589,110,0.69,0.274,685,0.0
0,5,0,1,0,0,4,0,8,1,2,3,2061.0,1434,157.0,0.7859999999999999,2968,76,0.87,0.924,116,0.0
0,34,0,1,6,2,4,0,23,0,1,3,2347.0,1026,859.0,0.621,2484,73,0.8859999999999999,0.634,4488,0.0
0,25,0,1,6,2,5,0,32,1,2,3,6519.0,1690,4341.0,0.7390000000000001,2991,61,0.732,0.334,8280,0.0
0,15,1,4,0,1,3,0,9,0,2,3,5037.0,1206,3367.0,0.787,2870,57,0.8109999999999999,0.332,6178,0.0
0,20,0,4,2,2,1,0,23,0,3,1,2652.0,1871,266.0,0.7659999999999999,3644,73,0.7290000000000001,0.9,2937,0.0
0,25,0,2,6,1,4,0,24,0,2,3,7098.0,1363,5269.0,0.557,4406,92,0.789,0.258,6793,0.0
0,25,1,2,5,2,0,0,22,0,2,2,34516.0,608,33448.0,0.966,4989,113,0.809,0.031,4958,0.0
0,22,1,1,2,2,3,0,23,0,3,1,2754.0,1667,602.0,0.821,4537,115,0.7609999999999999,0.7809999999999999,1311,0.0
0,18,0,3,3,2,4,0,12,1,1,1,2085.0,1066,557.0,0.664,2338,69,0.795,0.733,8224,0.0
0,1,0,0,2,3,4,0,23,0,1,2,4548.0,988,3098.0,0.8440000000000001,4616,121,0.638,0.319,4022,0.0
0,33,0,1,2,2,1,0,23,0,2,3,3510.0,482,2569.0,0.7170000000000001,3301,67,0.75,0.268,2938,0.0
0,8,0,4,2,2,1,0,15,1,3,1,4022.0,1216,2342.0,0.579,2311,74,0.826,0.418,8269,0.0
0,24,0,3,5,1,4,0,23,0,2,3,2473.0,1211,798.0,0.648,2699,63,0.872,0.677,3374,0.0
0,15,0,1,2,2,4,0,19,1,2,1,1438.3,0,1438.3,0.8240000000000001,3358,86,0.778,0.0,2131,0.0
0,27,1,3,2,2,3,3,26,0,2,3,34516.0,736,33318.0,0.615,3296,60,0.667,0.035,7246,0.0
0,22,0,1,1,1,4,0,30,1,3,1,2559.0,1052,1045.0,0.57,2616,59,0.643,0.5920000000000001,9728,0.0
0,12,0,2,2,2,4,0,13,0,2,1,3860.0,713,2685.0,0.7340000000000001,4651,108,0.71,0.304,7368,0.0
0,22,1,2,3,1,4,3,23,1,2,2,14581.0,1973,12064.0,0.7759999999999999,5028,99,0.8170000000000001,0.173,2923,0.0
0,7,1,3,3,1,1,0,10,0,2,3,6392.0,967,4963.0,0.682,2569,56,0.737,0.224,8078,0.0
0,33,1,0,3,2,4,0,31,1,1,1,3790.0,687,2641.0,0.597,2943,75,0.604,0.303,8099,0.0
0,26,0,1,4,2,1,0,35,0,5,3,1766.0,0,1766.0,0.769,3124,66,0.617,0.0,9967,0.0
0,12,1,1,3,2,1,0,17,1,2,1,2232.0,701,1069.0,0.557,2681,70,0.778,0.521,882,0.0
0,1,0,1,0,1,4,0,7,4,3,3,1893.0,0,1893.0,0.691,3570,81,0.784,0.0,7097,0.0
0,24,1,3,5,2,0,0,25,5,3,3,22304.0,871,20971.0,0.463,3445,50,0.5,0.06,4967,0.0
0,16,1,3,2,1,2,0,23,1,2,3,4953.0,1566,2914.0,0.68,2528,43,0.828,0.412,3621,0.0
0,23,0,3,6,1,4,1,17,3,3,2,15987.0,0,15987.0,0.6579999999999999,2645,59,0.5329999999999999,0.0,8501,0.0
0,24,1,2,6,2,2,0,23,2,1,1,8074.0,0,8074.0,0.528,2840,56,0.535,0.0,3221,0.0
0,30,0,2,5,2,4,0,29,3,2,2,3495.0,965,2068.0,0.563,2954,75,0.889,0.408,8135,0.0
0,33,0,0,0,2,4,0,42,1,2,3,2645.0,666,1518.0,0.623,2747,66,0.767,0.426,10014,0.0
0,32,0,1,6,2,4,0,35,3,3,1,3819.0,1412,1937.0,0.809,3018,58,0.889,0.493,2506,0.0
0,32,0,0,2,2,1,0,26,3,3,2,5530.0,771,4297.0,0.8590000000000001,3621,68,1.0,0.223,4926,0.0
0,31,0,3,0,2,4,0,29,0,1,2,2063.0,494,1110.0,0.868,2797,71,0.7609999999999999,0.462,2721,0.0
0,30,1,0,1,2,3,0,34,1,1,2,7204.0,0,7204.0,0.8029999999999999,4545,103,0.7659999999999999,0.0,4278,0.0
0,34,0,1,1,2,5,0,34,0,1,1,3803.0,986,2355.0,0.565,3060,68,0.5920000000000001,0.381,5495,0.0
0,20,0,4,6,1,1,0,23,0,3,1,1925.0,740,723.0,0.518,2836,56,0.737,0.624,2648,0.0
0,30,0,2,6,1,4,0,35,0,2,3,9092.0,901,7729.0,0.83,4719,84,0.843,0.15,2231,0.0
0,5,1,0,2,1,3,0,23,1,3,3,32791.0,1145,31184.0,0.752,4414,96,0.738,0.049,4296,0.0
0,20,1,5,0,1,1,0,28,0,3,2,3914.0,1219,2231.0,0.636,2738,54,0.73,0.43,9617,0.0
0,22,0,3,3,2,4,0,27,0,3,3,3520.0,1664,1371.0,0.539,2192,68,0.696,0.611,4624,0.0
0,12,0,2,0,1,5,0,16,1,1,0,3809.0,710,2637.0,0.9,2807,71,0.976,0.308,199,0.0
0,26,0,4,3,2,4,0,31,0,1,3,5721.0,0,5721.0,0.57,2684,69,0.8809999999999999,0.0,2899,0.0
0,22,0,3,3,3,4,0,23,1,1,1,1438.3,0,1438.3,0.885,3455,74,0.909,0.0,5529,0.0
0,17,0,3,2,1,4,0,25,1,2,2,1530.0,0,1530.0,0.642,3548,74,0.68,0.0,9840,0.0
0,6,0,0,6,2,4,0,4,0,2,1,4445.0,620,3365.0,0.84,3660,77,0.7759999999999999,0.243,6425,0.0
0,31,0,3,2,3,1,0,33,1,2,2,2791.0,1088,1241.0,0.672,3679,73,0.66,0.555,5843,0.0
0,20,1,4,2,1,3,0,23,1,1,1,2171.0,584,1128.0,0.7,3016,78,0.833,0.48,6024,0.0
0,0,0,0,2,2,4,0,6,1,1,2,3416.0,648,2307.0,0.7829999999999999,3096,60,1.0,0.325,6109,0.0
0,12,0,2,0,1,4,0,20,0,3,2,3420.0,943,2015.0,0.843,2762,65,0.596,0.411,9344,0.0
0,27,1,3,5,1,2,0,29,1,5,1,1438.3,0,1438.3,0.895,3197,71,0.841,0.0,3155,0.0
0,27,0,1,2,1,5,0,29,1,1,3,4637.0,0,4637.0,0.7090000000000001,3067,76,0.911,0.0,7508,0.0
0,14,0,3,5,0,4,0,22,1,3,3,4772.0,1532,2768.0,0.696,4711,108,0.7609999999999999,0.42,9850,0.0
0,27,0,2,0,3,4,0,24,1,3,2,2081.0,880,739.0,1.06,2916,70,0.778,0.645,8048,0.0
0,16,1,3,2,1,3,0,13,0,2,3,8480.0,877,7141.0,0.6679999999999999,2570,66,0.49,0.158,8992,0.0
0,19,0,3,3,0,4,0,24,1,1,2,2052.0,0,2052.0,0.77,2783,62,0.674,0.0,8872,0.0
0,15,1,2,0,1,3,0,18,0,1,3,3306.0,258,2600.0,0.8140000000000001,3244,66,0.9,0.214,5033,0.0
0,28,1,0,3,2,3,0,32,0,3,2,20882.0,1063,19357.0,0.828,3237,66,0.767,0.073,2261,0.0
0,30,1,1,6,3,2,0,30,1,2,3,10602.0,623,9519.0,0.6559999999999999,4553,81,0.75,0.102,7289,0.0
0,26,0,1,3,1,4,0,23,1,2,2,2253.0,1509,272.0,0.55,3232,71,0.723,0.879,8062,0.0
0,34,0,1,6,2,4,0,33,1,3,2,4628.0,1823,2301.0,0.611,2722,82,0.736,0.503,3576,0.0
0,30,1,3,2,1,0,0,33,1,1,2,7234.0,1581,5179.0,0.703,3486,73,0.66,0.284,7564,0.0
0,9,0,0,6,1,4,0,9,1,2,3,3009.0,1973,492.0,0.735,3644,72,0.745,0.836,8330,0.0
0,27,1,3,5,1,2,3,25,0,3,2,32417.0,415,31546.0,0.911,4630,111,0.862,0.027000000000000003,6774,0.0
0,26,0,2,3,2,4,0,23,0,2,3,3029.0,1770,762.0,0.8420000000000001,4752,103,0.823,0.748,4905,0.0
0,28,0,2,2,1,4,0,31,0,2,3,3034.0,1560,1001.0,0.642,2842,80,0.731,0.67,2597,0.0
0,22,1,4,3,1,3,0,23,0,1,2,21526.0,858,20206.0,0.762,4643,95,0.875,0.061,4305,0.0
0,19,1,2,2,1,3,0,23,0,4,1,3081.0,1973,564.0,0.5720000000000001,2810,62,0.7140000000000001,0.8170000000000001,1353,0.0
0,13,0,2,2,2,5,3,22,0,3,3,32089.0,1499,30118.0,0.6709999999999999,4501,111,0.833,0.061,10026,0.0
0,8,0,1,0,2,5,0,7,1,2,2,3190.0,1487,1231.0,0.622,2716,56,0.61,0.614,6563,0.0
0,19,0,2,0,3,4,0,16,1,2,3,1438.3,0,1438.3,0.7290000000000001,3464,75,0.735,0.0,7192,0.0
0,17,0,3,6,1,4,0,14,0,2,2,3541.0,583,2499.0,0.774,4657,113,0.708,0.294,4977,0.0
0,17,1,4,3,1,1,0,19,1,2,2,7139.0,1050,5627.0,1.106,4725,102,0.75,0.212,8814,0.0
0,21,0,3,6,1,4,0,29,0,2,3,3669.0,1973,1152.0,0.83,4520,102,0.836,0.6859999999999999,9397,0.0
0,34,0,0,1,1,5,0,28,0,3,1,10730.0,511,9760.0,0.645,3395,61,0.972,0.09,7827,0.0
0,30,1,3,3,0,3,0,39,1,3,1,8111.0,1577,6060.0,0.999,2266,59,0.643,0.253,10093,0.0
0,27,1,2,6,0,3,0,35,1,1,2,15594.0,1128,14004.0,0.679,4390,108,0.616,0.102,9787,0.0
0,23,1,1,6,1,1,0,23,1,2,1,1438.3,0,1438.3,0.57,3526,65,0.63,0.0,6360,0.0
0,32,0,5,6,1,1,0,34,0,3,3,2038.0,638,939.0,0.809,3256,60,0.75,0.539,4570,0.0
0,22,1,3,2,1,0,1,23,0,4,2,34516.0,1358,32693.0,1.062,4887,98,0.831,0.053,2251,0.0
0,26,0,3,5,2,4,0,23,1,1,3,3240.0,0,3240.0,0.812,3274,73,0.804,0.0,5981,0.0
0,30,1,2,0,1,3,0,37,0,1,3,10214.0,971,8781.0,0.64,2981,69,0.8809999999999999,0.14,8959,0.0
0,29,0,4,2,2,4,0,31,0,2,1,2638.0,961,1215.0,0.551,2651,67,0.925,0.539,1948,0.0
0,24,0,2,3,2,4,0,28,1,3,2,6704.0,0,6704.0,0.856,4369,93,0.7759999999999999,0.0,6215,0.0
0,15,1,5,6,2,3,0,23,0,2,3,1438.3,435,546.3,0.79,2914,78,0.66,0.62,9543,0.0
0,27,0,2,0,1,4,0,30,1,1,3,2160.0,1583,103.0,0.858,3004,83,0.7879999999999999,0.952,1296,0.0
0,33,0,1,5,0,5,0,40,0,3,1,3709.0,735,2512.0,0.8240000000000001,3706,72,1.0,0.32299999999999995,9113,0.0
0,29,0,2,2,2,4,0,30,0,3,1,1745.0,706,577.0,0.701,3047,57,0.634,0.669,4951,0.0
0,11,0,2,3,1,5,0,14,1,1,2,5245.0,585,4201.0,0.6729999999999999,3394,60,0.892,0.199,7643,0.0
0,17,0,4,2,1,4,0,21,1,3,1,1620.0,0,1620.0,0.73,3055,72,0.952,0.0,8735,0.0
0,33,1,1,6,2,1,3,38,1,2,1,15164.0,611,14093.0,0.9,4393,93,0.7170000000000001,0.071,900,0.0
0,23,1,3,3,2,0,0,30,0,2,1,21680.0,1125,20093.0,0.605,2898,76,0.72,0.073,8946,0.0
0,19,1,4,2,1,4,0,23,0,2,3,7231.0,588,6184.0,0.947,4891,105,0.797,0.145,2095,0.0
0,31,0,2,5,1,5,0,30,1,1,2,2363.0,1406,487.0,0.795,3431,75,0.667,0.794,6633,0.0
0,24,0,1,2,3,5,0,23,0,1,3,10417.0,1790,8127.0,1.122,3335,65,1.027,0.22,445,0.0
0,15,0,3,2,1,4,0,16,0,1,2,2890.0,1665,740.0,0.657,2868,74,0.867,0.7440000000000001,5100,0.0
0,30,1,2,0,2,2,1,30,1,1,2,34516.0,1549,32494.0,0.7609999999999999,4465,106,0.785,0.059,1866,0.0
0,28,0,2,3,2,1,0,29,0,2,2,2205.0,851,892.0,0.929,3363,72,0.6729999999999999,0.595,7387,0.0
0,16,0,1,2,1,4,0,23,1,3,2,1438.3,0,1438.3,0.665,2997,66,0.767,0.0,5511,0.0
0,22,0,3,5,1,4,0,25,0,3,2,4095.0,1973,1578.0,0.57,2672,67,1.026,0.615,4312,0.0
