CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
854,0,8,0,3,2,2,5,0,6,5,1,2,7531.0,0,7531.0,1.0070000000000001,2362,61,0.578,0.0
7944,0,21,0,4,4,3,5,0,16,4,2,1,8644.0,929,7253.0,0.8959999999999999,2767,49,0.6859999999999999,0.161
5287,0,17,0,4,0,2,1,0,23,5,3,1,1531.0,0,1531.0,0.7040000000000001,2650,67,0.54,0.0
7930,0,24,0,2,2,1,4,0,19,2,3,4,2884.0,1625,780.0,0.857,2974,83,0.86,0.73
1247,1,29,0,2,6,2,5,0,23,3,3,2,10241.0,1083,8696.0,0.581,1447,37,0.424,0.151
8608,0,24,0,1,4,2,1,0,25,2,1,4,4182.0,0,4182.0,0.853,3172,72,0.608,0.0
1201,1,18,0,1,2,2,4,0,12,2,2,4,3101.0,0,3101.0,0.66,1446,27,0.37,0.0
2335,0,28,0,3,5,2,4,0,23,4,4,2,4542.0,893,3187.0,0.48,2513,60,0.556,0.298
491,0,14,0,3,0,2,4,0,9,3,2,4,3372.0,1973,855.0,0.7290000000000001,2705,62,0.7559999999999999,0.746
538,0,14,1,2,2,0,2,0,23,2,1,2,3099.0,0,3099.0,0.72,2186,65,0.667,0.0
1537,0,15,0,3,3,0,5,0,18,2,1,2,2416.0,843,1111.0,0.93,2660,63,0.698,0.54
9998,0,26,0,2,5,1,4,0,35,2,2,4,5299.0,153,4721.0,0.9309999999999999,2995,69,0.7170000000000001,0.109
9053,0,15,0,4,2,2,4,0,22,2,1,4,2138.0,821,855.0,0.645,3257,75,0.518,0.6
7325,1,21,0,1,6,1,4,0,22,5,2,4,1850.0,439,954.0,0.7240000000000001,1534,31,0.708,0.484
7895,0,27,0,1,0,3,1,0,22,3,3,3,3585.0,0,3585.0,0.782,3277,71,0.653,0.0
8531,0,22,0,4,5,1,1,0,19,5,1,3,2690.0,1433,787.0,0.8240000000000001,3052,71,0.8,0.7070000000000001
8251,0,36,1,0,2,3,3,0,43,4,3,2,29100.0,766,27872.0,0.722,3478,64,0.805,0.042
9196,1,33,1,2,5,2,1,0,40,3,5,4,2699.0,1901,277.0,0.773,1523,33,0.433,0.897
9028,0,15,1,3,3,1,3,0,22,5,2,1,8376.0,703,7211.0,0.888,2641,57,0.634,0.139
6717,0,24,1,3,6,2,1,0,26,3,3,1,13509.0,1586,11449.0,0.7290000000000001,2253,54,0.8290000000000001,0.152
6249,0,12,0,3,2,1,4,0,23,3,2,4,2396.0,1726,179.0,0.978,3077,64,0.721,0.925
1556,0,24,1,1,1,1,3,0,23,4,3,3,18964.0,1717,16757.0,0.625,2364,68,0.625,0.11599999999999999
8697,0,14,0,5,2,1,4,0,17,2,2,2,2114.0,1155,496.0,0.664,3004,78,0.6920000000000001,0.765
5910,0,13,0,4,5,2,4,0,23,4,3,4,1623.0,279,894.0,0.8859999999999999,2911,55,0.8059999999999999,0.449
6446,0,14,0,1,3,0,4,0,17,5,2,1,2579.0,1487,620.0,0.618,2793,59,0.6829999999999999,0.76
2829,1,15,1,4,2,2,2,0,21,4,2,4,5045.0,1601,2965.0,0.738,1032,30,0.48100000000000004,0.41200000000000003
3934,1,9,0,0,2,1,4,0,23,3,3,4,2089.0,0,2089.0,0.871,1606,41,0.5,0.0
9679,0,22,0,5,5,1,1,0,30,3,1,3,2866.0,463,1945.0,0.654,3097,62,0.6,0.321
5536,0,23,1,4,6,1,3,0,25,5,6,3,9738.0,1368,7903.0,0.763,3287,39,0.885,0.188
6078,0,29,1,2,1,1,2,0,23,4,1,1,4370.0,0,4370.0,0.7909999999999999,2819,64,0.721,0.0
4510,0,32,1,3,6,2,3,0,23,5,2,3,3355.0,1408,1477.0,0.725,3063,74,0.953,0.56
9863,0,17,0,2,3,2,1,0,25,3,2,2,5070.0,0,5070.0,0.67,2689,57,0.8109999999999999,0.0
3281,0,9,0,2,2,1,4,0,23,3,2,0,2572.0,699,1411.0,0.569,2808,75,0.518,0.451
6105,0,14,0,3,2,2,4,0,18,3,2,3,2016.0,519,1038.0,0.736,2870,68,0.95,0.485
6328,1,29,0,1,2,3,4,0,23,3,2,2,3552.0,1973,1035.0,0.865,1574,26,0.33299999999999996,0.7090000000000001
5343,1,17,0,3,6,2,4,0,23,5,3,3,2325.0,24,2087.0,0.64,1261,37,0.621,0.102
337,0,20,0,4,3,3,4,0,24,2,1,4,2533.0,1652,397.0,0.757,1897,40,1.1740000000000002,0.843
2756,0,22,0,3,3,2,1,0,23,4,3,2,3871.0,1581,1816.0,0.8240000000000001,3692,48,0.9329999999999999,0.531
4184,1,6,0,0,2,2,4,0,7,4,1,5,3983.0,68,3552.0,0.887,1839,36,0.43799999999999994,0.10800000000000001
2352,0,35,0,0,2,1,5,0,23,5,2,3,2035.0,1413,152.0,0.955,3273,75,0.604,0.925
5676,0,27,0,1,5,2,4,0,26,3,3,4,1773.0,1077,234.0,0.893,2587,64,0.762,0.868
84,0,16,0,3,5,0,4,0,15,5,2,4,2029.0,915,652.0,0.838,2516,76,0.6859999999999999,0.679
6176,1,19,1,2,3,2,0,0,20,5,3,2,15490.0,0,15490.0,0.742,1368,40,0.47100000000000003,0.0
666,0,30,0,2,5,2,1,0,35,5,2,2,2941.0,1156,1322.0,0.9,3443,77,0.6729999999999999,0.55
3156,0,16,0,4,2,3,4,0,19,2,1,2,2314.0,1085,767.0,0.804,3157,64,1.0,0.669
4198,1,14,0,4,5,2,4,0,11,4,2,1,4212.0,1973,1695.0,0.718,1619,31,0.519,0.598
3652,0,31,1,2,2,1,3,0,23,5,3,3,6248.0,1031,4755.0,0.597,3143,50,0.579,0.239
9498,0,14,1,2,3,0,1,0,22,2,1,1,2430.0,515,1456.0,0.677,2837,65,0.596,0.401
3770,0,22,1,4,6,2,3,0,25,4,2,3,5543.0,910,4171.0,0.7440000000000001,3617,69,0.795,0.248
9475,0,16,0,3,2,1,1,0,24,3,3,2,2470.0,1540,457.0,0.97,2875,72,1.0,0.815
447,0,23,0,4,1,2,1,0,26,4,3,1,3255.0,172,2652.0,0.617,2546,52,0.8240000000000001,0.185
5235,1,18,0,4,6,1,1,0,18,3,3,5,1691.0,865,364.0,0.774,1299,23,0.435,0.785
8104,1,17,1,4,1,3,2,0,15,2,2,4,18229.0,0,18229.0,0.544,1047,29,0.625,0.0
318,0,22,0,3,5,2,5,0,27,2,4,4,2827.0,720,1645.0,0.902,3067,62,1.0,0.418
8452,0,17,0,2,2,0,4,0,17,3,2,4,2351.0,1644,224.0,0.703,2773,61,0.821,0.905
3963,0,19,0,2,2,1,4,0,23,5,1,3,4202.0,1711,2001.0,0.7140000000000001,2876,68,0.66,0.524
200,0,14,0,1,3,1,4,0,23,5,3,2,4712.0,0,4712.0,0.84,2712,72,0.64,0.0
4317,0,27,1,3,5,2,3,0,23,3,3,1,2611.0,334,1824.0,0.298,1764,46,0.6,0.301
3390,0,12,0,2,6,2,4,0,15,5,2,1,3206.0,1929,747.0,0.696,2378,55,0.625,0.767
4556,0,13,0,2,3,2,4,0,23,3,2,3,5245.0,349,4443.0,0.504,2208,64,0.574,0.153
6602,0,13,1,3,3,1,2,0,14,5,2,1,2583.0,0,2583.0,0.7809999999999999,2659,77,0.812,0.0
10099,0,33,0,0,2,3,5,0,42,3,3,3,1438.3,303,683.3,0.62,2718,65,0.7440000000000001,0.525
3900,0,14,1,3,4,1,0,0,23,3,2,4,7464.0,1973,4947.0,0.9,2841,52,0.879,0.337
2091,0,28,0,3,2,1,5,0,23,5,1,2,4928.0,1340,3123.0,0.6409999999999999,3239,80,0.698,0.366
112,0,20,0,3,2,0,4,0,21,3,2,4,9863.0,240,9177.0,0.581,1827,48,0.9329999999999999,0.07
9560,0,18,0,3,0,3,4,0,26,5,1,3,5024.0,1719,2815.0,0.66,3367,63,0.659,0.44
8921,0,18,0,3,5,2,4,0,25,3,1,3,1438.3,0,1438.3,0.8009999999999999,2781,70,0.667,0.0
3896,1,18,0,4,2,1,1,0,23,5,3,3,1452.0,0,1452.0,0.5529999999999999,1244,32,0.5,0.0
8534,0,24,0,5,5,1,5,0,21,4,5,2,3317.0,582,2276.0,0.9229999999999999,2759,65,1.0270000000000001,0.314
31,1,13,0,2,2,2,4,0,14,0,3,3,1438.3,358,627.3,0.5710000000000001,1290,36,0.278,0.564
6621,0,11,0,2,3,2,4,0,9,3,2,4,2448.0,1276,708.0,0.9009999999999999,2587,71,0.841,0.711
9267,0,23,0,3,6,2,4,0,31,3,2,4,1546.0,0,1546.0,0.7929999999999999,2984,73,0.66,0.0
8560,1,10,0,3,2,2,1,0,9,0,3,1,2013.0,0,2013.0,0.602,1364,40,0.9229999999999999,0.0
3962,0,27,0,3,5,1,1,0,29,5,1,2,2293.0,998,833.0,0.6579999999999999,2924,64,0.542,0.637
905,0,26,1,3,5,2,2,0,27,2,1,1,1438.3,110,926.3,0.7759999999999999,3262,72,0.708,0.35600000000000004
3412,1,27,0,3,6,1,4,0,23,2,3,3,2819.0,0,2819.0,0.4,1105,29,0.444,0.0
7120,0,11,1,4,1,2,2,0,18,5,3,0,1702.0,559,684.0,0.645,2794,76,0.72,0.598
6819,0,26,0,1,6,1,1,0,32,4,1,1,1611.0,479,673.0,0.601,2587,76,0.9109999999999999,0.5820000000000001
2465,0,23,0,2,6,1,1,0,22,3,1,1,1438.3,0,1438.3,0.618,2841,69,0.6459999999999999,0.0
8150,0,13,0,4,6,2,4,0,16,4,3,0,2863.0,1469,923.0,0.823,3432,80,0.636,0.6779999999999999
6723,0,13,0,1,5,1,1,0,23,3,1,4,3272.0,1820,949.0,1.123,3236,76,0.593,0.71
2098,0,16,0,2,6,2,4,0,23,5,1,4,2677.0,1973,160.0,0.609,2428,66,0.81,0.94
2840,0,14,0,2,5,1,4,0,13,2,2,1,2708.0,0,2708.0,0.5720000000000001,2772,80,0.636,0.0
3222,0,15,0,3,1,2,4,0,18,3,2,1,1738.0,0,1738.0,0.654,2716,58,0.889,0.0
7479,0,20,0,2,5,3,1,0,22,5,2,1,6145.0,887,4796.0,0.971,3355,83,0.8240000000000001,0.22
6164,0,19,0,2,3,1,4,0,23,3,1,3,1640.0,540,641.0,0.8109999999999999,3080,67,0.878,0.609
7980,0,12,0,3,2,2,5,0,8,4,1,3,2348.0,569,1320.0,0.469,3541,61,0.578,0.43799999999999994
9295,0,27,0,3,6,1,4,0,35,4,1,2,1657.0,0,1657.0,0.664,2568,63,0.622,0.0
6965,0,11,0,3,2,1,5,0,17,4,3,3,4554.0,327,3774.0,0.6579999999999999,3287,71,0.588,0.171
9330,0,26,1,3,0,3,0,0,34,4,6,3,5119.0,1500,3147.0,0.835,3550,78,0.956,0.385
10049,0,13,0,2,0,2,5,0,22,5,2,2,10600.0,168,10002.0,0.843,3070,71,0.929,0.055999999999999994
7634,1,23,1,3,4,3,3,0,26,1,3,4,20769.0,443,19868.0,0.371,846,33,0.72,0.043
8381,0,24,1,1,5,1,0,0,10,4,2,1,7116.0,522,6135.0,0.858,3222,75,0.735,0.138
9230,0,25,0,3,2,2,5,0,32,3,3,4,2420.0,1865,41.0,0.741,2841,76,0.955,0.983
4158,0,28,0,1,3,2,4,0,30,4,2,4,2082.0,352,1277.0,1.0490000000000002,2874,65,0.875,0.387
364,0,18,0,4,1,3,4,0,21,4,2,2,2718.0,1254,1000.0,0.679,2911,58,0.619,0.632
10118,0,24,1,2,3,2,2,0,33,5,2,4,5626.0,325,4848.0,1.0090000000000001,3410,74,1.0490000000000002,0.138
3341,1,23,0,5,2,0,1,0,27,5,4,2,2920.0,0,2920.0,0.516,1261,29,0.625,0.0
1639,1,33,1,0,4,1,3,0,33,4,4,2,6526.0,93,6037.0,0.6779999999999999,1286,35,0.452,0.075
8405,1,11,0,1,3,2,1,0,14,3,2,2,1793.0,339,1001.0,0.723,1320,30,0.429,0.442
3091,0,21,0,3,6,2,4,0,23,3,1,4,2798.0,1491,835.0,0.805,2751,54,0.561,0.7020000000000001
8482,0,26,0,2,3,0,4,0,19,5,3,4,2427.0,1119,846.0,0.6940000000000001,2382,59,0.816,0.6509999999999999
7593,0,29,0,2,5,1,1,0,35,3,1,1,3011.0,1654,873.0,0.565,2927,65,0.875,0.71
8238,0,15,0,3,0,1,5,0,22,5,2,4,2255.0,1304,486.0,0.767,3193,73,0.804,0.784
1289,1,14,0,2,3,2,5,0,17,5,3,4,6479.0,0,6479.0,0.946,1469,32,0.5,0.0
10090,0,15,0,4,2,0,4,0,24,4,1,4,7492.0,937,6093.0,0.5329999999999999,2225,57,0.675,0.187
6968,0,22,0,2,6,1,4,0,28,5,1,3,3632.0,832,2338.0,0.924,2832,76,0.6859999999999999,0.35600000000000004
7873,0,12,0,2,3,2,4,0,15,4,1,3,1744.0,0,1744.0,0.7020000000000001,3282,76,0.6859999999999999,0.0
2154,0,26,0,2,2,1,5,0,23,4,3,1,5905.0,1754,3657.0,0.728,2543,70,0.86,0.381
6610,0,11,0,2,2,2,1,0,11,3,1,4,2573.0,818,1293.0,0.718,2783,71,0.841,0.49700000000000005
8866,0,19,1,0,6,1,3,0,24,3,3,2,9654.0,1562,7619.0,0.648,2717,57,0.634,0.21100000000000002
6970,0,15,1,4,2,3,1,0,11,3,2,2,1605.0,0,1605.0,0.637,2906,58,0.659,0.0
4870,1,23,0,4,6,2,4,3,24,0,2,2,10195.0,1874,7806.0,0.42700000000000005,593,26,0.44,0.23399999999999999
4456,0,23,1,3,0,2,2,1,23,4,3,1,34516.0,793,33261.0,0.731,2373,63,0.698,0.036000000000000004
8846,1,17,1,4,2,2,2,0,21,4,3,3,10573.0,0,10573.0,0.794,1198,33,0.387,0.0
6836,0,21,0,2,0,2,4,0,27,3,3,3,1789.0,628,701.0,0.6829999999999999,2687,80,0.525,0.608
1604,0,0,0,0,6,2,5,0,23,2,3,2,7595.0,573,6563.0,1.035,2580,62,0.8,0.136
7118,0,25,1,3,0,2,1,0,32,3,3,0,3272.0,1426,1376.0,0.725,2716,64,0.897,0.579
4730,0,7,0,0,2,2,4,0,13,5,1,3,2382.0,1103,817.0,0.73,2513,58,0.838,0.657
4412,0,26,1,2,4,1,3,0,23,5,4,1,1981.0,986,533.0,0.723,3120,51,0.743,0.731
8256,0,25,1,2,4,2,0,0,32,3,2,2,22294.0,0,22294.0,0.647,2050,61,0.614,0.0
7176,0,23,0,4,3,1,4,0,30,4,3,4,2574.0,1093,1019.0,0.583,2633,52,0.55,0.604
8710,0,4,0,0,3,2,4,0,7,2,3,4,2112.0,648,1003.0,0.693,3204,68,0.733,0.525
604,0,39,0,0,6,2,4,0,43,2,2,2,5441.0,359,4629.0,0.534,2968,66,0.551,0.149
2562,0,17,0,3,6,1,1,0,19,2,2,4,4391.0,0,4391.0,0.757,3215,68,0.8140000000000001,0.0
7241,0,16,0,5,0,2,4,0,15,3,3,2,3044.0,1396,1179.0,0.852,3319,75,1.024,0.613
2319,0,31,1,1,3,1,1,0,32,2,3,2,2721.0,1673,562.0,0.846,3063,71,0.653,0.7929999999999999
7132,0,36,0,0,6,2,1,0,43,5,1,2,4467.0,0,4467.0,0.888,2510,64,0.542,0.0
7988,0,22,1,4,0,2,3,0,18,5,1,3,5033.0,0,5033.0,0.597,2555,72,0.8220000000000001,0.0
1572,0,35,0,1,3,3,4,0,37,4,1,2,8604.0,615,7529.0,0.46399999999999997,3181,55,0.8059999999999999,0.125
2696,0,17,0,2,3,2,4,0,23,3,3,2,2325.0,1198,663.0,0.8,2959,73,0.804,0.715
1634,0,34,0,0,1,2,4,0,29,4,3,3,2758.0,967,1329.0,0.718,3540,64,0.644,0.518
8619,0,19,1,1,2,1,3,0,21,2,2,2,9705.0,395,8855.0,0.48100000000000004,998,24,0.889,0.08800000000000001
138,0,15,0,0,3,1,4,0,18,3,2,4,2685.0,1184,1038.0,0.812,3106,84,0.516,0.613
264,0,34,0,2,0,2,4,0,41,4,3,2,2694.0,1452,771.0,0.7140000000000001,2366,61,0.732,0.7140000000000001
5071,1,14,0,4,3,2,1,0,16,4,2,3,1554.0,63,1142.0,0.568,1295,33,0.483,0.265
8537,0,37,0,0,6,2,4,0,35,4,2,1,1438.3,0,1438.3,0.9229999999999999,2011,51,1.103,0.0
6883,0,16,0,4,6,2,1,0,22,3,3,3,1786.0,854,470.0,0.7040000000000001,2799,63,1.0859999999999999,0.737
5210,0,22,1,3,4,0,2,0,23,2,3,4,2648.0,0,2648.0,0.715,2401,64,0.721,0.0
8018,0,18,1,3,2,2,1,0,20,2,2,2,2477.0,1641,354.0,0.6990000000000001,2842,59,0.725,0.857
9014,0,25,0,1,1,1,5,0,32,5,2,1,7336.0,572,6305.0,0.6579999999999999,2344,57,0.675,0.141
1878,0,16,1,3,3,2,3,3,19,2,3,3,34516.0,934,33120.0,0.688,2287,52,0.938,0.04
8444,0,20,0,4,5,1,4,0,17,2,3,1,2479.0,1294,720.0,0.81,3047,76,0.72,0.71
3860,0,16,0,4,2,2,5,0,23,2,3,3,9396.0,1400,7526.0,0.7140000000000001,2794,61,0.6509999999999999,0.19899999999999998
6042,0,18,0,2,2,3,4,0,21,2,2,2,2561.0,1029,1070.0,0.733,3333,60,0.522,0.5820000000000001
2365,1,17,0,2,0,1,4,0,23,4,2,3,4020.0,0,4020.0,0.563,953,29,0.345,0.0
4842,0,17,1,3,6,1,2,3,17,3,3,4,25856.0,819,24575.0,0.975,1957,60,0.795,0.05
1858,0,24,0,2,2,2,4,0,25,4,4,2,7398.0,1119,5817.0,0.428,2804,63,0.9209999999999999,0.214
651,0,25,1,3,3,2,3,3,25,4,3,4,34516.0,1337,32714.0,0.912,3029,70,0.569,0.052000000000000005
9495,0,26,0,1,5,2,5,0,34,5,1,3,4058.0,887,2709.0,0.723,2879,62,0.6,0.332
6308,0,25,0,2,0,1,4,0,12,3,3,3,3042.0,0,3042.0,0.578,3253,69,0.7559999999999999,0.0
4672,0,34,0,1,3,2,4,0,23,4,2,2,2688.0,1154,1071.0,0.552,2679,61,0.614,0.602
2599,1,12,0,2,6,1,5,0,20,3,3,3,3388.0,0,3388.0,0.368,959,42,0.857,0.0
3988,0,17,0,4,3,2,1,0,23,2,3,2,4902.0,1973,2385.0,0.982,2994,59,0.643,0.513
2188,0,19,0,4,6,1,5,0,24,3,2,1,3241.0,0,3241.0,0.629,3438,70,0.7390000000000001,0.0
6146,0,22,0,2,1,1,1,0,21,2,1,4,5069.0,1375,3226.0,0.826,2556,56,0.6920000000000001,0.364
5998,0,17,1,3,6,0,3,0,23,4,2,3,13625.0,0,13625.0,0.93,2421,52,0.632,0.0
2692,1,20,1,1,4,2,2,0,19,4,2,3,8766.0,0,8766.0,0.7020000000000001,1223,25,0.522,0.0
123,0,24,1,1,0,2,1,0,28,2,1,1,2800.0,876,1462.0,0.818,3333,80,0.8,0.478
6397,0,8,0,4,5,2,5,0,8,5,3,2,9005.0,1522,7011.0,0.919,3597,79,0.7120000000000001,0.221
4466,0,30,1,2,3,1,2,0,23,3,3,1,2713.0,1518,723.0,0.7,2529,57,0.634,0.7340000000000001
2526,1,27,0,5,1,2,4,0,25,2,2,3,1438.3,0,1438.3,0.36700000000000005,939,37,0.469,0.0
1158,0,21,0,4,3,2,1,0,26,2,1,0,1746.0,0,1746.0,0.763,3028,65,0.9740000000000001,0.0
2193,0,23,1,3,5,2,3,0,28,2,3,4,2930.0,1431,1029.0,0.638,2542,65,0.596,0.649
5121,0,21,0,4,2,1,4,0,23,5,1,4,2178.0,993,723.0,1.001,3654,66,0.81,0.6679999999999999
531,0,9,0,1,3,1,5,0,10,2,3,1,1438.3,0,1438.3,0.7509999999999999,2499,72,0.608,0.0
5175,0,16,0,4,4,1,4,0,21,4,3,2,2021.0,819,740.0,0.847,3123,87,0.672,0.634
9457,1,26,0,1,2,2,4,0,34,2,3,4,1842.0,189,1217.0,0.7290000000000001,1563,33,0.483,0.33899999999999997
7681,0,23,1,3,2,2,0,0,16,4,2,2,18284.0,682,17140.0,0.767,3313,82,0.736,0.063
2424,0,15,1,2,5,1,3,1,20,4,3,2,34516.0,1179,32874.0,0.8909999999999999,2658,61,0.868,0.048
4600,0,16,0,2,6,2,4,0,23,4,3,4,1696.0,0,1696.0,0.6659999999999999,2887,60,0.628,0.0
7340,0,26,1,2,2,3,2,0,27,3,1,3,7215.0,0,7215.0,0.8290000000000001,2897,65,0.9740000000000001,0.0
8320,0,26,0,0,2,1,4,0,24,2,1,2,1793.0,822,509.0,0.902,2493,52,0.938,0.716
1612,0,26,0,2,3,1,1,0,31,2,3,1,5731.0,0,5731.0,0.685,3225,75,0.932,0.0
2878,1,18,0,2,2,1,4,0,20,2,2,2,2417.0,0,2417.0,0.389,859,28,0.40700000000000003,0.0
5197,0,22,0,3,0,2,1,0,24,5,3,1,1438.3,0,1438.3,0.777,3473,66,0.767,0.0
113,0,25,1,2,5,2,2,0,27,3,2,2,21800.0,436,20907.0,0.445,2352,52,0.6759999999999999,0.040999999999999995
6524,1,27,0,3,3,1,4,0,28,2,3,2,1547.0,0,1547.0,0.845,1267,33,0.303,0.0
1030,0,20,0,4,2,1,4,0,25,2,3,2,1485.0,285,749.0,0.622,2694,55,0.912,0.496
8284,0,18,1,2,2,1,1,0,25,3,1,3,2505.0,1784,223.0,0.7120000000000001,2826,67,0.833,0.9109999999999999
7238,0,23,0,4,2,3,1,0,22,2,3,2,2631.0,1235,932.0,0.6679999999999999,3170,82,0.7040000000000001,0.6459999999999999
8341,1,22,0,4,2,3,4,0,23,4,2,2,2700.0,1945,220.0,0.6859999999999999,1339,39,0.531,0.919
367,0,22,1,4,0,2,2,0,17,3,2,2,3307.0,1743,1073.0,0.818,2509,58,0.838,0.6759999999999999
9497,0,12,0,3,2,0,5,0,20,5,2,3,29638.0,401,28781.0,0.48100000000000004,2041,68,0.696,0.028999999999999998
1507,1,8,0,1,4,2,4,0,13,2,2,5,2066.0,48,1719.0,0.511,1134,27,0.321,0.168
2192,0,20,0,4,6,2,4,0,13,5,1,3,1859.0,917,480.0,0.836,2756,62,0.7140000000000001,0.742
7455,0,19,1,2,2,2,2,0,21,4,1,1,13362.0,0,13362.0,0.682,2653,69,0.795,0.0
5375,0,7,0,2,2,2,4,0,4,3,3,4,2431.0,1378,585.0,0.612,2820,64,0.644,0.759
4709,0,17,0,4,3,0,1,0,21,4,1,1,6034.0,1117,4455.0,0.753,3188,57,0.914,0.262
9133,0,35,0,0,6,1,4,0,42,3,2,3,2194.0,1050,682.0,0.725,2569,70,0.778,0.6890000000000001
4560,0,21,0,3,3,2,1,0,21,3,1,3,1963.0,1062,439.0,0.879,2087,49,1.034,0.7759999999999999
3788,1,15,0,4,0,3,5,0,9,3,2,3,1438.3,664,313.3,0.611,1464,42,0.486,0.782
9583,0,19,0,3,5,1,4,0,27,3,1,3,2922.0,750,1710.0,0.662,2415,60,0.591,0.415
1448,0,24,1,4,0,2,1,0,32,3,3,1,6943.0,170,6343.0,0.653,3401,70,0.7390000000000001,0.086
5488,1,31,1,2,2,2,0,0,31,4,3,4,34516.0,19,34297.0,0.48200000000000004,888,38,0.7140000000000001,0.006
699,1,19,0,3,0,2,5,0,20,4,3,4,4345.0,1708,2147.0,0.465,923,21,0.292,0.506
1567,1,24,0,3,2,0,4,0,27,4,4,4,4248.0,40,3932.0,0.6609999999999999,1229,26,0.33299999999999996,0.07400000000000001
5867,0,25,0,1,1,1,4,0,29,2,2,2,1438.3,0,1438.3,0.872,2707,54,0.778,0.0
5582,0,27,0,3,5,0,4,0,30,4,1,2,2383.0,1054,867.0,0.857,3375,68,0.95,0.636
173,0,29,0,1,2,1,4,0,32,3,2,3,1677.0,0,1677.0,0.8240000000000001,3072,58,0.7,0.0
2507,0,14,0,1,3,1,5,0,20,3,2,2,2392.0,668,1263.0,0.695,2802,76,0.72,0.47200000000000003
6534,1,26,0,3,0,1,4,0,27,2,2,3,3474.0,0,3474.0,0.735,1581,27,0.48,0.0
9847,0,22,1,4,6,1,2,0,30,4,3,3,8737.0,1166,7108.0,0.618,2397,45,0.774,0.18600000000000003
3423,1,18,0,1,6,2,5,0,23,2,3,3,3517.0,0,3517.0,0.634,1345,38,0.5479999999999999,0.0
9340,0,34,0,1,2,2,5,0,42,2,3,3,13397.0,0,13397.0,0.8140000000000001,3485,65,0.63,0.0
1389,0,39,0,0,6,2,4,0,42,4,2,1,6352.0,924,4966.0,0.5,2259,67,0.604,0.218
2333,0,20,0,5,3,2,4,0,23,5,3,3,1787.0,862,463.0,0.684,2584,69,1.026,0.741
450,1,36,1,0,3,2,2,0,38,2,2,4,18734.0,0,18734.0,0.674,1092,42,0.857,0.0
2013,0,21,0,2,0,1,4,0,23,5,3,3,1438.3,0,1438.3,0.634,2361,77,0.6729999999999999,0.0
6920,0,24,1,2,4,0,1,0,30,4,2,4,3525.0,0,3525.0,0.7979999999999999,3216,52,0.8240000000000001,0.0
5586,0,17,1,4,1,3,2,0,20,3,3,4,2067.0,788,817.0,0.8909999999999999,3050,55,0.8059999999999999,0.605
4256,0,19,0,4,6,1,4,0,23,5,1,4,2051.0,0,2051.0,0.9890000000000001,2848,77,0.977,0.0
3928,0,20,1,3,0,2,0,0,17,4,1,2,27378.0,1423,25485.0,0.43200000000000005,2448,68,0.5920000000000001,0.069
677,1,12,0,2,1,1,4,0,15,4,2,4,1614.0,0,1614.0,0.609,1376,36,0.43799999999999994,0.0
8686,0,23,1,3,0,2,4,0,25,4,3,1,7862.0,1519,5871.0,0.654,2205,72,0.608,0.253
5652,0,21,1,3,0,1,2,0,23,4,1,3,4284.0,1430,2384.0,0.971,3402,75,0.848,0.444
8391,1,21,0,3,6,1,4,0,24,0,2,2,1438.3,0,1438.3,0.7490000000000001,1336,26,0.636,0.0
1038,0,29,0,2,5,0,4,0,36,4,2,1,1438.3,234,758.3,0.77,3058,83,0.691,0.473
1952,0,36,1,1,2,2,2,0,36,2,3,2,21805.0,1312,20028.0,0.519,3173,69,0.41100000000000003,0.081
4308,0,29,1,2,5,2,2,0,23,4,1,4,4712.0,1449,2792.0,0.596,2772,56,0.5710000000000001,0.40700000000000003
9740,1,7,1,2,6,1,2,0,15,5,2,4,1698.0,0,1698.0,0.823,1387,30,0.379,0.0
1357,0,15,0,5,5,2,1,0,13,3,3,4,2264.0,470,1336.0,0.662,2649,73,0.8440000000000001,0.41
2583,0,28,0,1,6,1,4,0,26,2,2,4,2720.0,1230,1026.0,0.843,3525,71,0.7609999999999999,0.623
8540,0,29,1,3,4,3,0,0,27,2,1,4,15631.0,843,14326.0,0.6679999999999999,2806,57,0.914,0.083
5091,0,17,0,3,6,2,1,0,23,4,2,4,2594.0,1222,908.0,0.624,2989,57,0.8109999999999999,0.65
8943,1,26,1,3,2,1,3,0,33,3,2,3,15011.0,1973,12494.0,0.713,832,26,0.385,0.168
108,0,21,0,4,6,2,4,0,26,2,3,4,1548.0,0,1548.0,0.664,2908,61,0.775,0.0
7139,0,26,0,3,6,2,4,0,33,2,3,3,2700.0,1160,1077.0,0.848,2668,68,0.8140000000000001,0.601
5891,0,19,0,4,3,1,1,0,22,5,1,0,2919.0,1206,1249.0,1.041,2690,62,0.7559999999999999,0.5720000000000001
1589,0,24,0,4,6,2,5,0,31,4,1,1,10721.0,0,10721.0,0.861,3415,64,0.51,0.0
4395,0,18,1,3,2,2,1,0,16,4,1,4,6125.0,867,4796.0,0.6459999999999999,3693,58,0.7,0.217
